date,t_min_c_pred,t_max_c_pred,t_avg_c_pred,humidity_avg_pct_pred,rain_probability,rain_predicted
2025-06-25,26.33453308434057,34.209227728355906,30.125282181788577,72.82120992935987,0.6008274787673357,Sunny
2025-06-26,26.375221312943097,33.858618804155654,29.863194807098537,73.70772692078484,0.616867154588501,Sunny
2025-06-27,26.36095643104516,34.2196198176928,29.99919954287155,72.97232251246164,0.49990781081274027,Sunny
2025-06-28,26.03266568553965,34.35699706103138,29.52642314942664,73.35064175452291,0.6850983907963746,Sunny
2025-06-29,26.03266568553965,34.35699706103138,29.52642314942664,73.35064175452291,0.6922458317527732,Sunny
2025-06-30,26.334391743408073,34.46118629341876,30.02580021754967,73.9688742315077,0.6428877065406426,Sunny
2025-07-01,26.258036462827185,34.47986335180719,30.066512598737727,73.29678768844636,0.6675028036435392,Sunny
2025-07-02,25.788818648497234,34.168716038094544,29.61498515232842,72.22423023234231,0.7570651070664615,Sunny
2025-07-03,26.34187774288553,34.33120522579647,30.066512598737727,71.69561245334764,0.6476292560975839,Sunny
2025-07-04,26.258036462827185,34.44616632477662,30.066512598737727,73.50878597720782,0.684706983769482,Sunny
2025-07-05,26.29030273725283,34.22436664416792,29.92910171925211,73.56125469353016,0.7025364140316119,Sunny
2025-07-06,26.29030273725283,34.22436664416792,29.92910171925211,73.56125469353016,0.7025364140316119,Sunny
2025-07-07,26.167763556782784,33.943147817732275,29.99445192140747,73.46214674342933,0.7016844827973662,Sunny
2025-07-08,26.334391743408073,33.77357917760307,29.6954231017701,76.35532934630984,0.6906949866700474,Sunny
2025-07-09,26.073810374638317,33.61108998990114,29.332050769420086,77.28353313395077,0.7448124726165711,Sunny
2025-07-10,26.073810374638317,33.522289288659266,29.332050769420086,77.28353313395077,0.7448124726165711,Sunny
2025-07-11,25.99745509405743,33.448969364702585,29.332050769420086,76.60726818419536,0.7448124726165711,Sunny
2025-07-12,25.99745509405743,33.448969364702585,29.332050769420086,76.60726818419536,0.7448124726165711,Sunny
2025-07-13,25.88256033056517,33.448969364702585,29.33075657584703,76.90782909173295,0.7448124726165711,Sunny
2025-07-14,26.19175989281388,33.28780039044069,29.2055352413336,75.92461407519819,0.6906949866700474,Sunny
2025-07-15,26.115404612232993,33.28780039044069,29.2055352413336,76.37921131273828,0.6906949866700474,Sunny
2025-07-16,26.230299375725252,33.28780039044069,29.206829434906656,75.91967056660151,0.6906949866700474,Sunny
